epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
742,1111.07,0.35472,0.25671,0.84559,0.38999,0.21053,0.2588,0.09547,2.51998,2.60124,2.47471,0.0026641,0.0026641,0.0026641
743,1112.63,0.35722,0.26097,0.83022,0.38999,0.21053,0.2588,0.09547,2.51998,2.60124,2.47471,0.0026542,0.0026542,0.0026542
744,1113.38,0.37348,0.29409,0.85895,0.43085,0.21053,0.26299,0.09882,2.45557,2.45438,2.48302,0.0026443,0.0026443,0.0026443
745,1114.6,0.33445,0.26001,0.81179,0.43085,0.21053,0.26299,0.09882,2.45557,2.45438,2.48302,0.0026344,0.0026344,0.0026344
746,1115.68,0.30423,0.23655,0.84259,0.43499,0.21053,0.26687,0.1033,2.39437,2.51482,2.41972,0.0026245,0.0026245,0.0026245
747,1116.6,0.35179,0.24521,0.85142,0.43499,0.21053,0.26687,0.1033,2.39437,2.51482,2.41972,0.0026146,0.0026146,0.0026146
748,1118.36,0.40307,0.33797,0.88589,0.43352,0.21053,0.27149,0.10338,2.44499,2.42126,2.51209,0.0026047,0.0026047,0.0026047
749,1119.94,0.32327,0.22802,0.83439,0.43352,0.21053,0.27149,0.10338,2.44499,2.42126,2.51209,0.0025948,0.0025948,0.0025948
750,1121.54,0.33343,0.25761,0.87189,0.44113,0.21053,0.27612,0.10415,2.50637,2.35906,2.57746,0.0025849,0.0025849,0.0025849
751,1123.12,0.36614,0.25386,0.87074,0.44113,0.21053,0.27612,0.10415,2.50637,2.35906,2.57746,0.002575,0.002575,0.002575
752,1124.71,0.34365,0.27368,0.83571,0.44113,0.21053,0.27612,0.10415,2.50637,2.35906,2.57746,0.0025651,0.0025651,0.0025651
753,1126.29,0.39367,0.27897,0.87196,0.49203,0.21053,0.27483,0.10163,2.52406,2.62048,2.58817,0.0025552,0.0025552,0.0025552
754,1127.87,0.32641,0.2394,0.81693,0.49203,0.21053,0.27483,0.10163,2.52406,2.62048,2.58817,0.0025453,0.0025453,0.0025453
755,1129.61,0.39454,0.27009,0.85829,0.48163,0.21053,0.27369,0.09781,2.51933,2.37688,2.64152,0.0025354,0.0025354,0.0025354
756,1131.3,0.32032,0.25529,0.82689,0.48163,0.21053,0.27369,0.09781,2.51933,2.37688,2.64152,0.0025255,0.0025255,0.0025255
757,1132.9,0.316,0.23357,0.817,0.43153,0.18421,0.26931,0.09551,2.55118,2.36434,2.60542,0.0025156,0.0025156,0.0025156
758,1134.46,0.31713,0.24281,0.82683,0.43153,0.18421,0.26931,0.09551,2.55118,2.36434,2.60542,0.0025057,0.0025057,0.0025057
759,1136.08,0.31524,0.23132,0.82713,0.43577,0.18421,0.27674,0.10114,2.56683,2.23378,2.64825,0.0024958,0.0024958,0.0024958
760,1137.8,0.33429,0.26197,0.85279,0.43577,0.18421,0.27674,0.10114,2.56683,2.23378,2.64825,0.0024859,0.0024859,0.0024859
761,1139.4,0.31583,0.24044,0.8162,0.49303,0.21053,0.27483,0.10262,2.54333,2.28515,2.68936,0.002476,0.002476,0.002476
762,1140.53,0.36878,0.27106,0.84132,0.49303,0.21053,0.27483,0.10262,2.54333,2.28515,2.68936,0.0024661,0.0024661,0.0024661
763,1141.75,0.37995,0.28306,0.85026,0.44348,0.21053,0.28199,0.10944,2.52807,2.19136,2.6558,0.0024562,0.0024562,0.0024562
764,1142.55,0.37171,0.26112,0.86882,0.44348,0.21053,0.28199,0.10944,2.52807,2.19136,2.6558,0.0024463,0.0024463,0.0024463
765,1144.18,0.33367,0.25498,0.83501,0.44348,0.21053,0.28199,0.10944,2.52807,2.19136,2.6558,0.0024364,0.0024364,0.0024364
766,1145.78,0.32918,0.23774,0.83228,0.43287,0.18421,0.27384,0.09946,2.55869,2.21232,2.69308,0.0024265,0.0024265,0.0024265
767,1147.48,0.28503,0.21379,0.80534,0.43287,0.18421,0.27384,0.09946,2.55869,2.21232,2.69308,0.0024166,0.0024166,0.0024166
768,1149.07,0.3146,0.23214,0.8474,0.43265,0.18421,0.26839,0.10302,2.55044,2.22646,2.72424,0.0024067,0.0024067,0.0024067
769,1150.67,0.3292,0.24775,0.84608,0.43265,0.18421,0.26839,0.10302,2.55044,2.22646,2.72424,0.0023968,0.0023968,0.0023968
770,1152.27,0.32647,0.24928,0.82378,0.32319,0.23684,0.26439,0.10627,2.56099,2.16156,2.73757,0.0023869,0.0023869,0.0023869
771,1153.85,0.30848,0.23855,0.83135,0.32319,0.23684,0.26439,0.10627,2.56099,2.16156,2.73757,0.002377,0.002377,0.002377
772,1155.41,0.34122,0.26913,0.84348,0.31544,0.23684,0.25804,0.10063,2.54985,2.12572,2.75002,0.0023671,0.0023671,0.0023671
773,1157,0.34766,0.23417,0.87223,0.31544,0.23684,0.25804,0.10063,2.54985,2.12572,2.75002,0.0023572,0.0023572,0.0023572
774,1158.6,0.37841,0.28667,0.88522,0.39659,0.21053,0.27955,0.10845,2.5258,2.1167,2.76194,0.0023473,0.0023473,0.0023473
775,1160.17,0.29068,0.22811,0.82711,0.39659,0.21053,0.27955,0.10845,2.5258,2.1167,2.76194,0.0023374,0.0023374,0.0023374
776,1161.93,0.31334,0.25081,0.84376,0.39762,0.20488,0.27839,0.10951,2.5361,2.2109,2.75294,0.0023275,0.0023275,0.0023275
777,1163.62,0.33647,0.24214,0.84154,0.39762,0.20488,0.27839,0.10951,2.5361,2.2109,2.75294,0.0023176,0.0023176,0.0023176
778,1165.23,0.32485,0.23802,0.8337,0.39762,0.20488,0.27839,0.10951,2.5361,2.2109,2.75294,0.0023077,0.0023077,0.0023077
779,1165.98,0.33441,0.2449,0.82141,0.32752,0.23684,0.2707,0.10989,2.54521,2.1472,2.79669,0.0022978,0.0022978,0.0022978
780,1167.17,0.34485,0.24289,0.86,0.32752,0.23684,0.2707,0.10989,2.54521,2.1472,2.79669,0.0022879,0.0022879,0.0022879
781,1168.28,0.32726,0.22578,0.83786,0.43741,0.21053,0.27475,0.09798,2.57398,2.16549,2.78929,0.002278,0.002278,0.002278
782,1169.28,0.29132,0.21926,0.8144,0.43741,0.21053,0.27475,0.09798,2.57398,2.16549,2.78929,0.0022681,0.0022681,0.0022681
783,1171.01,0.34677,0.25265,0.81717,0.40623,0.22856,0.28766,0.10864,2.55215,2.12774,2.78856,0.0022582,0.0022582,0.0022582
784,1172.7,0.32914,0.23915,0.83167,0.40623,0.22856,0.28766,0.10864,2.55215,2.12774,2.78856,0.0022483,0.0022483,0.0022483
785,1174.29,0.32945,0.2245,0.83163,0.3826,0.21053,0.29953,0.11245,2.5515,2.18814,2.75766,0.0022384,0.0022384,0.0022384
786,1175.88,0.29783,0.20439,0.80627,0.3826,0.21053,0.29953,0.11245,2.5515,2.18814,2.75766,0.0022285,0.0022285,0.0022285
787,1177.49,0.29513,0.21712,0.8244,0.42942,0.21053,0.27469,0.11378,2.56316,2.30937,2.78418,0.0022186,0.0022186,0.0022186
788,1179.19,0.32868,0.23844,0.81742,0.42942,0.21053,0.27469,0.11378,2.56316,2.30937,2.78418,0.0022087,0.0022087,0.0022087
789,1180.91,0.31202,0.22278,0.83833,0.49562,0.18421,0.26678,0.10618,2.54892,2.34755,2.78188,0.0021988,0.0021988,0.0021988
790,1182.6,0.32702,0.24052,0.86997,0.49562,0.18421,0.26678,0.10618,2.54892,2.34755,2.78188,0.0021889,0.0021889,0.0021889
791,1184.2,0.32547,0.24111,0.84842,0.49562,0.18421,0.26678,0.10618,2.54892,2.34755,2.78188,0.002179,0.002179,0.002179
792,1185.92,0.33631,0.24815,0.85101,0.5,0.18136,0.27183,0.11353,2.53805,2.35885,2.78466,0.0021691,0.0021691,0.0021691
793,1187.63,0.33492,0.22906,0.84244,0.5,0.18136,0.27183,0.11353,2.53805,2.35885,2.78466,0.0021592,0.0021592,0.0021592
794,1189.34,0.35737,0.27578,0.87938,0.5,0.18299,0.25918,0.10469,2.58812,2.5173,2.80785,0.0021493,0.0021493,0.0021493
795,1191.07,0.31293,0.22555,0.86003,0.5,0.18299,0.25918,0.10469,2.58812,2.5173,2.80785,0.0021394,0.0021394,0.0021394
796,1192.05,0.31611,0.21527,0.83099,0.5,0.18234,0.25463,0.10585,2.53246,2.56955,2.67607,0.0021295,0.0021295,0.0021295
797,1193.18,0.32543,0.23443,0.83774,0.5,0.18234,0.25463,0.10585,2.53246,2.56955,2.67607,0.0021196,0.0021196,0.0021196
798,1194.28,0.34134,0.24237,0.83868,0.32204,0.19091,0.27847,0.10385,2.53715,2.757,2.59239,0.0021097,0.0021097,0.0021097
799,1195.05,0.267,0.21101,0.81628,0.32204,0.19091,0.27847,0.10385,2.53715,2.757,2.59239,0.0020998,0.0020998,0.0020998
800,1196.82,0.33413,0.25106,0.84985,0.41282,0.18421,0.24301,0.09885,2.52657,2.65507,2.61161,0.0020899,0.0020899,0.0020899
801,1198.4,0.32167,0.23599,0.86179,0.41282,0.18421,0.24301,0.09885,2.52657,2.65507,2.61161,0.00208,0.00208,0.00208
802,1200,0.34396,0.25817,0.8416,0.5,0.1828,0.26619,0.11071,2.53238,2.69252,2.6178,0.0020701,0.0020701,0.0020701
803,1201.7,0.32757,0.23947,0.8363,0.5,0.1828,0.26619,0.11071,2.53238,2.69252,2.6178,0.0020602,0.0020602,0.0020602
804,1203.28,0.31924,0.22659,0.86021,0.5,0.1828,0.26619,0.11071,2.53238,2.69252,2.6178,0.0020503,0.0020503,0.0020503
805,1204.87,0.35994,0.26096,0.86794,0.5,0.17953,0.26637,0.10634,2.55357,2.75466,2.52834,0.0020404,0.0020404,0.0020404
806,1206.58,0.32064,0.24497,0.83861,0.5,0.17953,0.26637,0.10634,2.55357,2.75466,2.52834,0.0020305,0.0020305,0.0020305
807,1208.19,0.32995,0.25286,0.85029,0.3371,0.21053,0.28875,0.10081,2.52158,2.67187,2.5323,0.0020206,0.0020206,0.0020206
808,1209.88,0.35293,0.24269,0.87271,0.3371,0.21053,0.28875,0.10081,2.52158,2.67187,2.5323,0.0020107,0.0020107,0.0020107
809,1211.47,0.30616,0.22922,0.82234,0.48405,0.18421,0.26306,0.10266,2.4977,2.56153,2.55791,0.0020008,0.0020008,0.0020008
810,1213.06,0.319,0.23757,0.84667,0.48405,0.18421,0.26306,0.10266,2.4977,2.56153,2.55791,0.0019909,0.0019909,0.0019909
811,1214.76,0.27407,0.20671,0.81566,0.44276,0.20413,0.24869,0.0977,2.49717,2.60033,2.55581,0.001981,0.001981,0.001981
812,1216.34,0.29453,0.22612,0.81916,0.44276,0.20413,0.24869,0.0977,2.49717,2.60033,2.55581,0.0019711,0.0019711,0.0019711
813,1218.07,0.29167,0.21851,0.83979,0.42663,0.18421,0.24375,0.08954,2.54913,2.76669,2.6203,0.0019612,0.0019612,0.0019612
814,1219.14,0.33968,0.26481,0.85107,0.42663,0.18421,0.24375,0.08954,2.54913,2.76669,2.6203,0.0019513,0.0019513,0.0019513
815,1220.32,0.30164,0.24713,0.82512,0.42377,0.18421,0.24018,0.09359,2.54632,2.77592,2.58612,0.0019414,0.0019414,0.0019414
816,1221.09,0.36462,0.29031,0.88687,0.42377,0.18421,0.24018,0.09359,2.54632,2.77592,2.58612,0.0019315,0.0019315,0.0019315
817,1222.9,0.34208,0.26845,0.85903,0.42377,0.18421,0.24018,0.09359,2.54632,2.77592,2.58612,0.0019216,0.0019216,0.0019216
818,1224.49,0.30588,0.23544,0.86172,0.3463,0.18421,0.24806,0.10405,2.47983,2.77579,2.48638,0.0019117,0.0019117,0.0019117
819,1226.09,0.27431,0.21706,0.79208,0.3463,0.18421,0.24806,0.10405,2.47983,2.77579,2.48638,0.0019018,0.0019018,0.0019018
820,1227.66,0.33311,0.24097,0.86881,0.43698,0.18421,0.24689,0.10556,2.44037,2.76691,2.47789,0.0018919,0.0018919,0.0018919
821,1229.27,0.35972,0.24688,0.85752,0.43698,0.18421,0.24689,0.10556,2.44037,2.76691,2.47789,0.001882,0.001882,0.001882
822,1230.86,0.3093,0.21508,0.82306,0.42529,0.18421,0.24813,0.1065,2.46923,2.78269,2.49706,0.0018721,0.0018721,0.0018721
823,1232.55,0.30434,0.21779,0.83278,0.42529,0.18421,0.24813,0.1065,2.46923,2.78269,2.49706,0.0018622,0.0018622,0.0018622
824,1234.16,0.35122,0.24326,0.8422,0.4269,0.18421,0.24498,0.10285,2.4437,2.74724,2.49297,0.0018523,0.0018523,0.0018523
825,1235.73,0.31237,0.24143,0.83828,0.4269,0.18421,0.24498,0.10285,2.4437,2.74724,2.49297,0.0018424,0.0018424,0.0018424
826,1237.32,0.31414,0.25463,0.84035,0.42956,0.18421,0.25231,0.10227,2.46611,2.63855,2.53068,0.0018325,0.0018325,0.0018325
827,1238.92,0.2995,0.22931,0.82393,0.42956,0.18421,0.25231,0.10227,2.46611,2.63855,2.53068,0.0018226,0.0018226,0.0018226
828,1240.63,0.32301,0.23212,0.85417,0.42371,0.18421,0.25584,0.10588,2.48946,2.63608,2.56553,0.0018127,0.0018127,0.0018127
829,1242.33,0.3015,0.22678,0.82375,0.42371,0.18421,0.25584,0.10588,2.48946,2.63608,2.56553,0.0018028,0.0018028,0.0018028
830,1243.91,0.29758,0.21971,0.80718,0.42371,0.18421,0.25584,0.10588,2.48946,2.63608,2.56553,0.0017929,0.0017929,0.0017929
831,1244.69,0.32563,0.22485,0.84701,0.49516,0.18421,0.25842,0.10613,2.49339,2.64861,2.55624,0.001783,0.001783,0.001783
832,1245.88,0.29738,0.22359,0.82416,0.49516,0.18421,0.25842,0.10613,2.49339,2.64861,2.55624,0.0017731,0.0017731,0.0017731
833,1246.98,0.29452,0.22619,0.86181,0.49422,0.18421,0.26227,0.10232,2.44309,2.62048,2.48194,0.0017632,0.0017632,0.0017632
834,1248.62,0.33238,0.26106,0.86646,0.49422,0.18421,0.26227,0.10232,2.44309,2.62048,2.48194,0.0017533,0.0017533,0.0017533
835,1250.2,0.2639,0.20029,0.81581,0.49304,0.18421,0.27299,0.10768,2.48195,2.61518,2.53901,0.0017434,0.0017434,0.0017434
836,1251.79,0.29609,0.20985,0.84222,0.49304,0.18421,0.27299,0.10768,2.48195,2.61518,2.53901,0.0017335,0.0017335,0.0017335
837,1253.4,0.29489,0.23082,0.81046,0.49494,0.18421,0.27307,0.10705,2.49432,2.72933,2.52637,0.0017236,0.0017236,0.0017236
838,1254.99,0.28186,0.22408,0.83642,0.49494,0.18421,0.27307,0.10705,2.49432,2.72933,2.52637,0.0017137,0.0017137,0.0017137
839,1256.56,0.26794,0.21708,0.82922,0.39177,0.21053,0.2825,0.10141,2.53387,2.77315,2.54607,0.0017038,0.0017038,0.0017038
840,1258.15,0.30902,0.24442,0.83753,0.39177,0.21053,0.2825,0.10141,2.53387,2.77315,2.54607,0.0016939,0.0016939,0.0016939
841,1259.76,0.31391,0.23279,0.8456,0.48779,0.18421,0.27976,0.09551,2.54253,2.76689,2.5585,0.001684,0.001684,0.001684
842,1261.45,0.33391,0.2466,0.82665,0.48779,0.18421,0.27976,0.09551,2.54253,2.76689,2.5585,0.0016741,0.0016741,0.0016741
843,1263.04,0.32719,0.23947,0.82102,0.48779,0.18421,0.27976,0.09551,2.54253,2.76689,2.5585,0.0016642,0.0016642,0.0016642
844,1264.63,0.294,0.2306,0.80926,0.44354,0.20711,0.27996,0.09667,2.50264,2.6189,2.48705,0.0016543,0.0016543,0.0016543
845,1266.21,0.36011,0.26735,0.86513,0.44354,0.20711,0.27996,0.09667,2.50264,2.6189,2.48705,0.0016444,0.0016444,0.0016444
846,1267.79,0.27076,0.19967,0.83279,0.4227,0.21053,0.28583,0.1018,2.5209,2.59614,2.49159,0.0016345,0.0016345,0.0016345
847,1269.39,0.33824,0.24129,0.83822,0.4227,0.21053,0.28583,0.1018,2.5209,2.59614,2.49159,0.0016246,0.0016246,0.0016246
848,1270.75,0.26987,0.21123,0.80945,0.39164,0.21053,0.26193,0.09232,2.52503,2.74857,2.47875,0.0016147,0.0016147,0.0016147
849,1271.79,0.30174,0.22409,0.82758,0.39164,0.21053,0.26193,0.09232,2.52503,2.74857,2.47875,0.0016048,0.0016048,0.0016048
850,1272.88,0.29499,0.22436,0.83088,0.37831,0.21053,0.25963,0.09212,2.54532,2.78174,2.5151,0.0015949,0.0015949,0.0015949
851,1273.74,0.3154,0.22634,0.81643,0.37831,0.21053,0.25963,0.09212,2.54532,2.78174,2.5151,0.001585,0.001585,0.001585
852,1275.52,0.2635,0.20283,0.80658,0.38071,0.18421,0.24828,0.09068,2.51874,2.79116,2.49352,0.0015751,0.0015751,0.0015751
853,1277.08,0.34605,0.24404,0.84688,0.38071,0.18421,0.24828,0.09068,2.51874,2.79116,2.49352,0.0015652,0.0015652,0.0015652
854,1278.7,0.3077,0.22969,0.82786,0.41462,0.18421,0.25143,0.09175,2.49082,2.77576,2.48012,0.0015553,0.0015553,0.0015553
855,1280.41,0.31134,0.22436,0.81525,0.41462,0.18421,0.25143,0.09175,2.49082,2.77576,2.48012,0.0015454,0.0015454,0.0015454
856,1282.1,0.32479,0.25518,0.80369,0.41462,0.18421,0.25143,0.09175,2.49082,2.77576,2.48012,0.0015355,0.0015355,0.0015355
857,1283.81,0.28958,0.24617,0.81585,0.4843,0.18421,0.27356,0.09868,2.49869,2.75312,2.48221,0.0015256,0.0015256,0.0015256
858,1285.4,0.31124,0.21999,0.79774,0.4843,0.18421,0.27356,0.09868,2.49869,2.75312,2.48221,0.0015157,0.0015157,0.0015157
859,1287.13,0.2759,0.21497,0.82126,0.44263,0.18421,0.28384,0.10023,2.5367,2.66915,2.51463,0.0015058,0.0015058,0.0015058
860,1288.84,0.34481,0.25303,0.85134,0.44263,0.18421,0.28384,0.10023,2.5367,2.66915,2.51463,0.0014959,0.0014959,0.0014959
861,1290.54,0.294,0.2151,0.82614,0.38656,0.18421,0.28286,0.10577,2.52975,2.67066,2.44916,0.001486,0.001486,0.001486
862,1292.13,0.31006,0.2422,0.83536,0.38656,0.18421,0.28286,0.10577,2.52975,2.67066,2.44916,0.0014761,0.0014761,0.0014761
863,1293.73,0.29409,0.22297,0.82572,0.30128,0.21053,0.24914,0.0908,2.53946,2.67645,2.60201,0.0014662,0.0014662,0.0014662
864,1295.31,0.29989,0.22559,0.84786,0.30128,0.21053,0.24914,0.0908,2.53946,2.67645,2.60201,0.0014563,0.0014563,0.0014563
865,1296.89,0.32557,0.22538,0.8265,0.34087,0.21053,0.26919,0.09096,2.56149,2.7358,2.60681,0.0014464,0.0014464,0.0014464
866,1297.64,0.32144,0.23324,0.79041,0.34087,0.21053,0.26919,0.09096,2.56149,2.7358,2.60681,0.0014365,0.0014365,0.0014365
867,1298.85,0.30227,0.24854,0.81431,0.49362,0.18421,0.29019,0.09871,2.56098,2.91947,2.55889,0.0014266,0.0014266,0.0014266
868,1299.92,0.30131,0.22527,0.83047,0.49362,0.18421,0.29019,0.09871,2.56098,2.91947,2.55889,0.0014167,0.0014167,0.0014167
869,1301.39,0.29,0.21726,0.82784,0.49362,0.18421,0.29019,0.09871,2.56098,2.91947,2.55889,0.0014068,0.0014068,0.0014068
870,1302.98,0.29305,0.20834,0.82684,0.5,0.18359,0.28333,0.09347,2.55405,2.95327,2.54909,0.0013969,0.0013969,0.0013969
871,1304.56,0.28732,0.2151,0.8452,0.5,0.18359,0.28333,0.09347,2.55405,2.95327,2.54909,0.001387,0.001387,0.001387
872,1306.15,0.27344,0.1921,0.8099,0.39908,0.21053,0.29795,0.10305,2.56756,2.91263,2.56863,0.0013771,0.0013771,0.0013771
873,1307.74,0.29185,0.2102,0.83969,0.39908,0.21053,0.29795,0.10305,2.56756,2.91263,2.56863,0.0013672,0.0013672,0.0013672
874,1309.45,0.28105,0.19446,0.81498,0.43998,0.21053,0.28707,0.10548,2.57757,2.73644,2.61982,0.0013573,0.0013573,0.0013573
875,1311.04,0.28805,0.21261,0.83523,0.43998,0.21053,0.28707,0.10548,2.57757,2.73644,2.61982,0.0013474,0.0013474,0.0013474
876,1312.76,0.2929,0.22063,0.83473,0.41215,0.21053,0.28246,0.10026,2.57047,2.84609,2.63841,0.0013375,0.0013375,0.0013375
877,1314.46,0.29966,0.21089,0.83233,0.41215,0.21053,0.28246,0.10026,2.57047,2.84609,2.63841,0.0013276,0.0013276,0.0013276
878,1316.1,0.30045,0.21865,0.82731,0.31906,0.21053,0.25942,0.09825,2.47796,2.66892,2.54798,0.0013177,0.0013177,0.0013177
879,1317.8,0.30254,0.21858,0.83806,0.31906,0.21053,0.25942,0.09825,2.47796,2.66892,2.54798,0.0013078,0.0013078,0.0013078
880,1319.53,0.29673,0.20909,0.82465,0.43561,0.17864,0.26788,0.10599,2.45878,2.64881,2.4986,0.0012979,0.0012979,0.0012979
881,1321.21,0.2726,0.20312,0.82276,0.43561,0.17864,0.26788,0.10599,2.45878,2.64881,2.4986,0.001288,0.001288,0.001288
882,1322.79,0.29823,0.22438,0.82882,0.43561,0.17864,0.26788,0.10599,2.45878,2.64881,2.4986,0.0012781,0.0012781,0.0012781
883,1323.66,0.27209,0.21691,0.82721,0.43663,0.18164,0.26772,0.10724,2.42846,2.72355,2.4867,0.0012682,0.0012682,0.0012682
884,1324.75,0.28337,0.21017,0.82178,0.43663,0.18164,0.26772,0.10724,2.42846,2.72355,2.4867,0.0012583,0.0012583,0.0012583
885,1325.84,0.2984,0.2081,0.83398,0.32636,0.21053,0.25582,0.09648,2.42838,2.67059,2.49568,0.0012484,0.0012484,0.0012484
886,1326.61,0.27058,0.19696,0.81482,0.32636,0.21053,0.25582,0.09648,2.42838,2.67059,2.49568,0.0012385,0.0012385,0.0012385
887,1328.32,0.30138,0.23119,0.84295,0.32116,0.21053,0.26131,0.09435,2.43869,2.65623,2.48979,0.0012286,0.0012286,0.0012286
888,1329.89,0.2678,0.20233,0.83958,0.32116,0.21053,0.26131,0.09435,2.43869,2.65623,2.48979,0.0012187,0.0012187,0.0012187
889,1331.5,0.30982,0.20806,0.82077,0.34258,0.21053,0.2546,0.09287,2.45083,2.69988,2.47786,0.0012088,0.0012088,0.0012088
890,1333.2,0.25746,0.19881,0.82202,0.34258,0.21053,0.2546,0.09287,2.45083,2.69988,2.47786,0.0011989,0.0011989,0.0011989
891,1334.78,0.30447,0.21985,0.82201,0.32849,0.21053,0.25188,0.09197,2.44553,2.67923,2.46222,0.001189,0.001189,0.001189
892,1336.37,0.29792,0.22974,0.84627,0.32849,0.21053,0.25188,0.09197,2.44553,2.67923,2.46222,0.0011791,0.0011791,0.0011791
893,1337.99,0.3079,0.22225,0.84714,0.32001,0.21053,0.2521,0.09427,2.45185,2.7351,2.47705,0.0011692,0.0011692,0.0011692
894,1339.68,0.24936,0.20351,0.81313,0.32001,0.21053,0.2521,0.09427,2.45185,2.7351,2.47705,0.0011593,0.0011593,0.0011593
895,1341.26,0.27278,0.19767,0.81685,0.32001,0.21053,0.2521,0.09427,2.45185,2.7351,2.47705,0.0011494,0.0011494,0.0011494
896,1342.84,0.28163,0.22715,0.82563,0.32669,0.21053,0.24938,0.09156,2.45949,2.77883,2.49092,0.0011395,0.0011395,0.0011395
897,1344.42,0.25701,0.18644,0.8064,0.32669,0.21053,0.24938,0.09156,2.45949,2.77883,2.49092,0.0011296,0.0011296,0.0011296
898,1346.01,0.27086,0.20371,0.81086,0.33295,0.20987,0.24382,0.08536,2.46273,2.8163,2.46401,0.0011197,0.0011197,0.0011197
899,1347.6,0.27436,0.20981,0.82868,0.33295,0.20987,0.24382,0.08536,2.46273,2.8163,2.46401,0.0011098,0.0011098,0.0011098
900,1349.19,0.32626,0.23337,0.86953,0.33081,0.20615,0.24175,0.08355,2.46081,2.83784,2.45653,0.0010999,0.0010999,0.0010999
901,1350.05,0.28677,0.22834,0.84295,0.33081,0.20615,0.24175,0.08355,2.46081,2.83784,2.45653,0.00109,0.00109,0.00109
902,1351.2,0.29144,0.2017,0.81968,0.48958,0.15789,0.24537,0.08637,2.46565,2.86636,2.46094,0.0010801,0.0010801,0.0010801
903,1352.32,0.27426,0.20706,0.8171,0.48958,0.15789,0.24537,0.08637,2.46565,2.86636,2.46094,0.0010702,0.0010702,0.0010702
904,1353.09,0.28017,0.20738,0.83445,0.33583,0.21053,0.2632,0.08927,2.42936,2.88518,2.40813,0.0010603,0.0010603,0.0010603
905,1354.81,0.27618,0.20099,0.82182,0.33583,0.21053,0.2632,0.08927,2.42936,2.88518,2.40813,0.0010504,0.0010504,0.0010504
906,1356.4,0.24533,0.18599,0.8205,0.34055,0.21053,0.26745,0.08863,2.42863,2.89009,2.38416,0.0010405,0.0010405,0.0010405
907,1357.99,0.31536,0.22554,0.84355,0.34055,0.21053,0.26745,0.08863,2.42863,2.89009,2.38416,0.0010306,0.0010306,0.0010306
908,1359.7,0.2929,0.21152,0.84854,0.34055,0.21053,0.26745,0.08863,2.42863,2.89009,2.38416,0.0010207,0.0010207,0.0010207
909,1361.4,0.28644,0.21448,0.81506,0.34784,0.18421,0.24905,0.09812,2.42218,2.80044,2.4195,0.0010108,0.0010108,0.0010108
910,1362.99,0.25377,0.203,0.83011,0.34784,0.18421,0.24905,0.09812,2.42218,2.80044,2.4195,0.0010009,0.0010009,0.0010009
911,1364.57,0.30322,0.24297,0.84065,0.43735,0.18378,0.24617,0.08914,2.40606,2.91448,2.41814,0.000991,0.000991,0.000991
912,1366.16,0.27243,0.19543,0.79947,0.43735,0.18378,0.24617,0.08914,2.40606,2.91448,2.41814,0.0009811,0.0009811,0.0009811
913,1367.74,0.27146,0.20201,0.82201,0.29923,0.19662,0.24312,0.08373,2.45596,3.24485,2.44698,0.0009712,0.0009712,0.0009712
914,1369.34,0.24919,0.19207,0.80325,0.29923,0.19662,0.24312,0.08373,2.45596,3.24485,2.44698,0.0009613,0.0009613,0.0009613
915,1370.91,0.26124,0.19013,0.83405,0.43667,0.18178,0.24617,0.08567,2.50401,3.27891,2.53639,0.0009514,0.0009514,0.0009514
916,1372.64,0.28204,0.20207,0.82017,0.43667,0.18178,0.24617,0.08567,2.50401,3.27891,2.53639,0.0009415,0.0009415,0.0009415
917,1374.24,0.29986,0.23257,0.82806,0.44214,0.20181,0.27646,0.09151,2.48322,3.27157,2.4584,0.0009316,0.0009316,0.0009316
918,1375.8,0.30649,0.22071,0.83387,0.44214,0.20181,0.27646,0.09151,2.48322,3.27157,2.4584,0.0009217,0.0009217,0.0009217
919,1376.57,0.33834,0.28375,0.87627,0.48678,0.18421,0.27162,0.08597,2.48475,3.24489,2.44848,0.0009118,0.0009118,0.0009118
920,1377.7,0.25887,0.17938,0.8185,0.48678,0.18421,0.27162,0.08597,2.48475,3.24489,2.44848,0.0009019,0.0009019,0.0009019
921,1378.78,0.33052,0.25804,0.85401,0.48678,0.18421,0.27162,0.08597,2.48475,3.24489,2.44848,0.000892,0.000892,0.000892
922,1379.65,0.31825,0.23586,0.85297,0.48837,0.15789,0.23888,0.08152,2.47007,3.14155,2.44855,0.0008821,0.0008821,0.0008821
923,1381.36,0.28652,0.21276,0.84223,0.48837,0.15789,0.23888,0.08152,2.47007,3.14155,2.44855,0.0008722,0.0008722,0.0008722
924,1382.96,0.28313,0.20894,0.823,0.4886,0.15789,0.23681,0.0818,2.45149,3.08711,2.44642,0.0008623,0.0008623,0.0008623
925,1384.53,0.29409,0.2079,0.81668,0.4886,0.15789,0.23681,0.0818,2.45149,3.08711,2.44642,0.0008524,0.0008524,0.0008524
926,1386.13,0.30851,0.21503,0.84312,0.38564,0.21053,0.2738,0.08849,2.453,3.03909,2.44287,0.0008425,0.0008425,0.0008425
927,1387.72,0.26518,0.21183,0.81418,0.38564,0.21053,0.2738,0.08849,2.453,3.03909,2.44287,0.0008326,0.0008326,0.0008326
